Chapter,Name,Class,Level,Difficulty,Boss,Recruitable,Reinforcement,Quantity,HP,Power,Skill,Speed,Luck,Defense,Resistance,Constitution,Move,Item 1,Item 2,Item 3,Item 4,Item 5
Chapter 12,Juteaux,Priest,15,Hard,False,False,False,1,27~32,6~10,7~11,7~12,8~13,1~4,14~19,5,5,Physic,Sleep,False,False,False
Chapter 12,Juteaux,Archer,11,Hard,False,False,False,1,29~34,9~12,9~13,7~11,5~8,5~7,0~4,7,5,Steel Bow,False,False,False,False
Chapter 12,Juteaux,Archer,12,Hard,False,False,False,1,29~35,9~13,9~13,8~11,5~9,5~7,0~4,7,5,Longbow,False,False,False,False
Chapter 12,Juteaux,Archer,13,Hard,False,False,False,3,30~36,9~13,10~14,8~12,5~9,5~8,1~4,7,5,Steel Bow,False,False,False,False
Chapter 12,Juteaux,Archer,13,Hard,False,False,False,1,30~36,9~13,10~14,8~12,5~9,5~8,1~4,7,5,Longbow,False,False,False,False
Chapter 12,Juteaux,Shaman,13,Hard,False,False,False,2,24~29,10~15,6~10,7~11,3~6,3~6,9~13,5,5,Flux,False,False,False,False
Chapter 12,Juteaux,Shaman,14,Hard,False,False,False,1,24~30,10~16,6~10,7~11,3~6,3~6,10~14,5,5,Flux,False,False,False,False
Chapter 12,Juteaux,Shaman,13,Hard,False,False,False,1,24~29,10~15,6~10,7~11,3~6,3~6,9~13,5,5,Eclipse,False,False,False,False
Chapter 12,Juteaux,Sniper,2,Hard,False,False,False,1,36~43,13~19,12~18,9~14,6~12,8~12,5~9,8,6,Silver Bow,Vulnerary,False,False,False
Chapter 12,Flaer,Wyvern Lord,1,Hard,False,False,False,1,49~52,21~23,13~15,13~15,10~12,17~19,6~7,11,8,Steel Lance,Vulnerary,False,False,False
Chapter 12,Ein,Manakete,8,Hard,True,False,True,1,39~42,10~12+10,3~5+10,4~6,8~10,3+20,5~7+5,5,5,Firestone,False,False,False,False
Chapter 12,Cath,Thief,5,Hard,False,True,True,1,19~21,3~4,10~12,14~16,11~13,2~3,2~4,5,6,Iron Sword,Lockpick,Vulnerary,False,False
Chapter 12,Bern,Wyvern Rider,15,Hard,False,False,True,2,35~42,15~20,9~13,10~14,4~7,12~15,1~4,10,7,Steel Lance,False,False,False,False
Chapter 12,Bern,Wyvern Rider,12,Hard,False,False,True,2,33~39,14~18,8~12,9~13,3~7,11~15,0~4,10,7,Steel Lance,Javelin,False,False,False
Chapter 12,Bern,Wyvern Rider,13,Hard,False,False,True,2,34~40,14~19,8~12,10~14,3~7,11~15,1~4,10,7,Steel Lance,Javelin,False,False,False
Chapter 12,Isle,Warrior,15,Hard,False,False,True,2,56~68,23~30,13~18,12~18,4~9,9~14,1~5,13,6,Steel Axe,False,False,False,False
Chapter 12,Isle,Fighter,15,Hard,False,False,True,2,36~43,15~20,8~12,9~13,2~5,4~7,1~4,11,5,Steel Axe,False,False,False,False
Chapter 12,Isle,Fighter,14,Hard,False,False,True,2,35~42,15~20,7~12,9~13,2~5,4~7,1~4,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 12,Isle,Fighter,13,Hard,False,False,True,2,34~41,14~19,7~11,9~13,2~5,4~7,1~4,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 12,Isle,Hero,1,Hard,False,False,True,2,39~47,12~17,15~20,14~18,5~9,12~16,3~7,10,6,Silver Sword,False,False,False,False
Chapter 12,Isle,Mercenary,13,Hard,False,False,True,2,32~38,11~15,15~19,13~17,5~9,6~9,2~5,9,5,Steel Sword,False,False,False,False
Chapter 12,Isle,Mercenary,16,Hard,False,False,True,4,34~41,12~16,16~20,14~18,5~10,7~10,2~5,9,5,Steel Sword,False,False,False,False
Chapter 12,Juteaux,Fighter,12,Hard,False,False,True,6,34~40,14~18,7~11,8~12,2~4,4~6,0~4,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 12,Juteaux,Fighter,14,Hard,False,False,True,6,35~42,15~20,7~12,9~13,2~5,4~7,1~4,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 12x,Guerrero,Berserker,2,Normal,True,False,False,1,45,16,10,14,6,11,3,13,6,Silver Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Thief,14,Normal,False,False,False,2,21~24,3~4,6~8,13~15,4~6,2~3,2~3,6,6,Iron Sword,Lockpick,False,False,False
Chapter 12x,Bandit,Thief,15,Normal,False,False,False,1,22~24,3~4,6~9,13~16,4~7,2~3,2~4,6,6,Iron Sword,Lockpick,False,False,False
Chapter 12x,Bandit,Druid,1,Normal,False,False,False,1,26~29,15~18,7~10,8~10,3~5,5~7,10~12,6,6,Eclipse,Physic,Nosferatu,False,False
Chapter 12x,Bandit,Brigand,13,Normal,False,False,False,1,28~32,10~12,4~6,7~8,1~3,4~5,1~2,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Archer,13,Normal,False,False,False,1,25~28,7~9,7~9,6~8,3~5,4~6,1~2,7,5,Steel Bow,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Normal,False,False,False,4,29~32,10~13,4~6,7~8,1~3,4~5,1~2,12,5,Poison Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Myrmidon,13,Normal,False,False,False,1,23~26,7~9,13~15,13~15,3~5,3~5,1~3,8,5,Steel Sword,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Normal,False,False,False,2,29~32,10~13,4~6,7~8,1~3,4~5,1~2,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Archer,14,Normal,False,False,False,2,25~29,7~10,7~9,6~8,3~6,4~6,1~2,7,5,Steel Bow,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Normal,False,False,False,2,29~32,10~13,4~6,7~8,1~3,4~5,1~2,12,5,Poleax,False,False,False,False
Chapter 12x,Bandit,Brigand,15,Normal,False,False,False,2,30~33,11~13,4~6,7~9,1~3,4~5,1~2,12,5,Poison Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Shaman,15,Normal,False,False,False,1,22~24,8~10,4~7,5~7,2~4,3~4,8~10,5,5,Flux,False,False,False,False
Chapter 12x,Bandit,Brigand,15,Normal,False,False,False,1,30~33,11~13,4~6,7~9,1~3,4~5,1~2,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Myrmidon,15,Normal,False,False,False,2,24~28,8~10,13~16,13~16,3~5,3~5,2~3,8,5,Steel Sword,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Normal,False,False,False,1,29~32,10~13,4~6,7~8,1~3,4~5,1~2,12,5,Devil Axe,False,False,False,False
Chapter 12x,Bandit,Myrmidon,14,Normal,False,False,False,1,23~27,7~10,13~15,13~15,3~5,3~5,1~3,8,5,Killing Edge,False,False,False,False
Chapter 12x,Guerrero,Berserker,2,Hard,True,False,False,1,49~51,18~20,11~13,14~16,7~8,11~13,3~5,13,6,Silver Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Thief,14,Hard,False,False,False,2,24~30,3~5,9~13,16~20,7~11,2~4,3~6,6,6,Iron Sword,Lockpick,False,False,False
Chapter 12x,Bandit,Thief,15,Hard,False,False,False,1,25~30,3~5,9~14,16~20,7~12,2~4,3~7,6,6,Iron Sword,Lockpick,False,False,False
Chapter 12x,Bandit,Druid,1,Hard,False,False,False,1,29~34,19~24,9~14,9~13,4~8,5~9,12~15,6,6,Eclipse,Physic,Nosferatu,False,False
Chapter 12x,Bandit,Brigand,13,Hard,False,False,False,1,34~41,13~18,6~10,8~11,2~5,4~7,1~4,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Archer,13,Hard,False,False,False,1,30~36,9~13,10~14,8~12,5~9,5~8,1~4,7,5,Steel Bow,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Hard,False,False,False,4,35~41,13~19,6~10,8~11,2~5,4~7,1~4,12,5,Poison Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Myrmidon,13,Hard,False,False,False,1,28~34,9~13,16~20,16~20,5~9,4~7,2~5,8,5,Steel Sword,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Hard,False,False,False,2,35~41,13~19,6~10,8~11,2~5,4~7,1~4,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Archer,14,Hard,False,False,False,2,30~37,9~14,10~14,8~12,5~10,5~8,1~4,7,5,Steel Bow,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Hard,False,False,False,2,35~41,13~19,6~10,8~11,2~5,4~7,1~4,12,5,Poleax,False,False,False,False
Chapter 12x,Bandit,Brigand,15,Hard,False,False,False,2,36~42,14~19,6~10,8~12,2~5,4~7,1~4,12,5,Poison Axe,Hand Axe,False,False,False
Chapter 12x,Bandit,Shaman,15,Hard,False,False,False,1,25~30,11~16,6~11,7~11,3~7,3~6,10~14,5,5,Flux,False,False,False,False
Chapter 12x,Bandit,Brigand,15,Hard,False,False,False,1,36~42,14~19,6~10,8~12,2~5,4~7,1~4,12,5,Steel Axe,False,False,False,False
Chapter 12x,Bandit,Myrmidon,15,Hard,False,False,False,2,29~36,10~14,16~20,16~20,5~9,4~7,3~5,8,5,Steel Sword,False,False,False,False
Chapter 12x,Bandit,Brigand,14,Hard,False,False,False,1,35~41,13~19,6~10,8~11,2~5,4~7,1~4,12,5,Devil Axe,False,False,False,False
Chapter 12x,Bandit,Myrmidon,14,Hard,False,False,False,1,28~35,9~14,16~20,16~20,5~9,4~7,2~5,8,5,Killing Edge,False,False,False,False
Chapter 13,Flaer,Wyvern Lord,2,Normal,True,False,False,1,44,18,11,12,9,16,6,11,8,Spear,False,False,False,False
Chapter 13,Bern,Wyvern Rider,12,Normal,False,False,False,1,27~30,11~13,6~8,7~9,2~4,10~12,0~2,10,7,Ridersbane,False,False,False,False
Chapter 13,Bern,Wyvern Rider,13,Normal,False,False,False,1,28~31,11~14,6~8,8~10,2~4,10~12,1~2,10,7,Steel Lance,False,False,False,False
Chapter 13,Bern,Wyvern Rider,14,Normal,False,False,False,1,29~32,12~14,6~9,8~10,2~4,10~12,1~2,10,7,Steel Lance,Javelin,False,False,False
Chapter 13,Bern,Wyvern Rider,13,Normal,False,False,False,1,28~31,11~14,6~8,8~10,2~4,10~12,1~2,10,7,Steel Lance,Javelin,False,False,False
Chapter 13,Bern,Wyvern Rider,12,Normal,False,False,False,1,27~30,11~13,6~8,7~9,2~4,10~12,0~2,10,7,Steel Lance,False,False,False,False
Chapter 13,Etruria,Paladin,3,Normal,False,False,False,3,35~40,11~14,8~12,10~12,4~7,9~12,5~8,11,8,Silver Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Normal,False,False,False,1,29~32,9~11,6~9,8~10,3~5,7~9,1~2,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Normal,False,False,False,1,29~32,9~11,6~9,8~10,3~5,7~9,1~2,9,7,Steel Sword,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,16,Normal,False,False,False,1,29~33,9~11,7~9,8~10,3~6,7~9,1~3,9,7,Killing Edge,False,False,False,False
Chapter 13,Etruria,Cavalier,16,Normal,False,False,False,1,29~33,9~11,7~9,8~10,3~6,7~9,1~3,9,7,Steel Sword,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,False,1,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Sword,Vulnerary,False,False,False
Chapter 13,Etruria,Troubadour,14,Normal,False,False,False,2,20~23,3~5,4~7,9~12,5~7,3~4,8~10,5,7,Heal,Vulnerary,False,False,False
Chapter 13,Etruria,Sniper,1,Normal,False,False,False,1,31~35,11~14,10~13,8~10,4~7,7~9,4~6,8,6,Silver Bow,False,False,False,False
Chapter 13,Etruria,Archer,14,Normal,False,False,False,1,25~29,7~10,7~9,6~8,3~6,4~6,1~2,7,5,Steel Bow,False,False,False,False
Chapter 13,Etruria,Archer,15,Normal,False,False,False,1,26~30,8~10,7~10,6~9,4~6,4~6,1~2,7,5,Longbow,False,False,False,False
Chapter 13,Etruria,Archer,14,Normal,False,False,False,1,25~29,7~10,7~9,6~8,3~6,4~6,1~2,7,5,Longbow,False,False,False,False
Chapter 13,Etruria,Mage,15,Normal,False,False,False,1,22~25,7~10,6~9,7~9,2~4,3~4,7~9,6,5,Thunder,False,False,False,False
Chapter 13,Etruria,Mage,14,Normal,False,False,False,1,22~25,7~10,6~8,6~9,2~3,3~4,6~9,6,5,Elfire,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,False,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Normal,False,False,False,2,29~32,9~11,6~9,8~10,3~5,7~9,1~2,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,False,1,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Killer Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,False,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,False,1,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Lance,False,False,False,False
Chapter 13,Etruria,Troubadour,15,Normal,False,False,False,1,21~23,4~5,5~7,9~12,5~8,3~4,8~10,5,7,Heal,Vulnerary,False,False,False
Chapter 13,Perceval,Paladin,5,Normal,False,True,False,1,43,17,13,18,12,14,11,12,8,Silver Lance,False,False,False,False
Chapter 13,Perceval's,Cavalier,14,Normal,False,False,False,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Perceval's,Sniper,1,Normal,False,False,False,1,31~35,11~14,10~13,8~10,4~7,7~9,4~6,8,6,Steel Bow,False,False,False,False
Chapter 13,Etruria,Hero,2,Normal,False,False,False,1,34~40,10~14,13~17,13~16,4~7,11~14,3~6,10,6,Steel Sword,False,False,False,False
Chapter 13,Etruria,Mercenary,15,Normal,False,False,False,1,27~31,8~11,12~15,11~14,3~5,6~7,1~3,9,5,Steel Sword,False,False,False,False
Chapter 13,Etruria,Mercenary,14,Normal,False,False,False,1,27~30,8~10,12~14,11~13,3~5,6~7,1~3,9,5,Steel Sword,False,False,False,False
Chapter 13,Narcian,Wyvern Lord,8,Normal,False,False,False,1,46,16,13,16,13,20,14,11,8,Runesword,Delphi Shield,Silver Lance,False,False
Chapter 13,Zephiel,King,20,Normal,False,False,False,1,70,24,20,14,15,22,24,17,5,Eckesachs,False,False,False,False
Chapter 13,Etruria,Paladin,5,Normal,False,False,True,2,36~42,11~15,9~13,10~12,4~8,9~12,5~8,11,8,Silver Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,True,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,True,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,16,Normal,False,False,True,2,29~33,9~11,7~9,8~10,3~6,7~9,1~3,9,7,Killer Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Normal,False,False,True,2,29~32,9~11,6~9,8~10,3~5,7~9,1~2,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Normal,False,False,True,2,28~31,8~11,6~8,8~10,3~5,7~9,1~2,9,7,Steel Lance,Vulnerary,False,False,False
Chapter 13,Etruria,Troubadour,15,Normal,False,False,True,2,21~23,4~5,5~7,9~12,5~8,3~4,8~10,5,7,Heal,Vulnerary,False,False,False
Chapter 13,Flaer,Wyvern Lord,2,Hard,True,False,False,1,50~53,21~23,13~15,13~15,10~12,17~19,6~7,11,8,Spear,False,False,False,False
Chapter 13,Bern,Wyvern Rider,12,Hard,False,False,False,1,34~39,14~19,9~12,9~13,4~7,12~15,0~4,10,7,Ridersbane,False,False,False,False
Chapter 13,Bern,Wyvern Rider,13,Hard,False,False,False,1,35~40,14~20,9~12,10~14,4~7,12~15,1~4,10,7,Steel Lance,False,False,False,False
Chapter 13,Bern,Wyvern Rider,14,Hard,False,False,False,1,36~41,15~20,9~13,10~14,4~7,12~15,1~4,10,7,Steel Lance,Javelin,False,False,False
Chapter 13,Bern,Wyvern Rider,13,Hard,False,False,False,1,35~40,14~20,9~12,10~14,4~7,12~15,1~4,10,7,Steel Lance,Javelin,False,False,False
Chapter 13,Bern,Wyvern Rider,12,Hard,False,False,False,1,34~39,14~19,9~12,9~13,4~7,12~15,0~4,10,7,Steel Lance,False,False,False,False
Chapter 13,Etruria,Paladin,3,Hard,False,False,False,3,41~48,13~17,10~16,11~15,6~10,10~14,6~10,11,8,Silver Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Hard,False,False,False,1,35~41,12~15,9~14,10~14,5~9,8~11,2~4,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Hard,False,False,False,1,35~41,12~15,9~14,10~14,5~9,8~11,2~4,9,7,Steel Sword,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,16,Hard,False,False,False,1,35~42,12~15,10~14,10~14,5~10,8~11,2~5,9,7,Killing Edge,False,False,False,False
Chapter 13,Etruria,Cavalier,16,Hard,False,False,False,1,35~42,12~15,10~14,10~14,5~10,8~11,2~5,9,7,Steel Sword,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,False,1,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Sword,Vulnerary,False,False,False
Chapter 13,Etruria,Troubadour,14,Hard,False,False,False,2,24~29,5~8,7~11,13~19,8~13,4~6,10~14,5,7,Heal,Vulnerary,False,False,False
Chapter 13,Etruria,Sniper,1,Hard,False,False,False,1,36~43,13~18,12~17,9~13,6~11,8~11,5~8,8,6,Silver Bow,False,False,False,False
Chapter 13,Etruria,Archer,14,Hard,False,False,False,1,31~37,10~14,10~14,8~12,6~10,5~8,1~4,7,5,Steel Bow,False,False,False,False
Chapter 13,Etruria,Archer,15,Hard,False,False,False,1,32~38,11~14,10~15,8~13,7~10,5~8,1~4,7,5,Longbow,False,False,False,False
Chapter 13,Etruria,Archer,14,Hard,False,False,False,1,31~37,10~14,10~14,8~12,6~10,5~8,1~4,7,5,Longbow,False,False,False,False
Chapter 13,Etruria,Mage,15,Hard,False,False,False,1,26~32,11~17,9~14,10~13,3~7,3~5,10~13,6,5,Thunder,False,False,False,False
Chapter 13,Etruria,Mage,14,Hard,False,False,False,1,26~32,11~17,9~13,9~13,3~6,3~5,9~13,6,5,Elfire,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,False,2,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Hard,False,False,False,2,35~41,12~15,9~14,10~14,5~9,8~11,2~4,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,False,1,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Killer Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,False,2,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,False,1,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Lance,False,False,False,False
Chapter 13,Etruria,Troubadour,15,Hard,False,False,False,1,25~29,6~8,8~11,13~19,8~14,4~6,10~14,5,7,Heal,Vulnerary,False,False,False
Chapter 13,Perceval,Paladin,5,Hard,False,True,False,1,43,17,13,18,12,14,11,12,8,Silver Lance,False,False,False,False
Chapter 13,Perceval's,Cavalier,14,Hard,False,False,False,2,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Perceval's,Sniper,1,Hard,False,False,False,1,36~43,13~18,12~17,9~13,6~11,8~11,5~8,8,6,Steel Bow,False,False,False,False
Chapter 13,Etruria,Hero,2,Hard,False,False,False,1,40~49,12~18,15~21,14~19,6~10,12~17,3~8,10,6,Steel Sword,False,False,False,False
Chapter 13,Etruria,Mercenary,15,Hard,False,False,False,1,34~40,11~16,15~20,13~18,5~9,7~10,2~5,9,5,Steel Sword,False,False,False,False
Chapter 13,Etruria,Mercenary,14,Hard,False,False,False,1,34~39,11~15,15~19,13~17,5~9,7~10,2~5,9,5,Steel Sword,False,False,False,False
Chapter 13,Narcian,Wyvern Lord,8,Hard,False,False,False,1,52~55,19~21,15~17,17~19,14~16,21~23,12~13,11,8,Runesword,Delphi Shield,Silver Lance,False,False
Chapter 13,Zephiel,King,20,Hard,False,False,False,1,70~72,24,20,14,15,22,24,17,5,Eckesachs,False,False,False,False
Chapter 13,Etruria,Paladin,5,Hard,False,False,True,4,42~50,13~18,11~17,11~15,6~11,10~14,6~10,11,8,Silver Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,True,4,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Axereaver,False,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,True,4,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,16,Hard,False,False,True,4,35~42,12~15,10~14,10~14,5~10,8~11,2~5,9,7,Killer Lance,False,False,False,False
Chapter 13,Etruria,Cavalier,15,Hard,False,False,True,4,35~41,12~15,9~14,10~14,5~9,8~11,2~4,9,7,Steel Lance,Javelin,False,False,False
Chapter 13,Etruria,Cavalier,14,Hard,False,False,True,4,34~40,11~15,9~13,10~14,5~9,8~11,2~4,9,7,Steel Lance,Vulnerary,False,False,False
Chapter 13,Etruria,Troubadour,15,Hard,False,False,True,4,25~29,6~8,8~11,13~19,8~14,4~6,10~14,5,7,Heal,Vulnerary,False,False,False
Chapter 14,Randy,Hero,10,Normal,True,False,False,1,40,15,20,16,8,11,5,12,6,Light Brand,False,False,False,False
Chapter 14,Bern,Hero,3,Normal,False,False,False,1,35~41,10~14,13~17,13~16,4~7,11~14,3~6,10,6,Killing Edge,False,False,False,False
Chapter 14,Bern,Mercenary,17,Normal,False,False,False,1,29~33,9~12,13~16,12~14,4~6,6~8,2~3,9,5,Steel Sword,False,False,False,False
Chapter 14,Bern,Mercenary,16,Normal,False,False,False,4,28~32,9~11,13~15,12~14,3~6,6~8,1~3,9,5,Steel Sword,False,False,False,False
Chapter 14,Bern,Mercenary,15,Normal,False,False,False,2,27~31,8~11,12~15,11~14,3~5,6~7,1~3,9,5,Steel Sword,False,False,False,False
Chapter 14,Bern,Hero,5,Normal,False,False,False,1,36~43,11~15,14~18,13~16,4~8,11~14,3~6,10,6,Steel Sword,False,False,False,False
Chapter 14,Bern,Mercenary,14,Normal,False,False,False,1,27~30,8~10,12~14,11~13,3~5,6~7,1~3,9,5,Armorslayer,False,False,False,False
Chapter 14,Bern,Mage,15,Normal,False,False,False,2,22~25,7~10,6~9,7~9,2~4,3~4,7~9,6,5,Elfire,False,False,False,False
Chapter 14,Bern War Dragon,Manakete,2,Normal,False,False,False,1,40~48,6~10+10,4~8+10,5~8,4~7,3+20,4~7+5,5,5,Firestone,False,False,False,False
Chapter 14,Bern,Mage,14,Normal,False,False,False,1,22~25,7~10,6~8,6~9,2~3,3~4,6~9,6,5,Thunder,False,False,False,False
Chapter 14,Bern,Mage,14,Normal,False,False,False,1,22~25,7~10,6~8,6~9,2~3,3~4,6~9,6,5,Aircalibur,False,False,False,False
Chapter 14,Bern,Mage,15,Normal,False,False,False,2,22~25,7~10,6~9,7~9,2~4,3~4,7~9,6,5,Thunder,False,False,False,False
Chapter 14,Bern War Dragon,Manakete,3,Normal,False,False,False,1,41~49,6~10+10,4~8+10,5~8,4~7,3+20,4~7+5,5,5,Firestone,False,False,False,False
Chapter 14,Bern War Dragon,Manakete,1,Normal,False,False,False,1,40~46,6~9+10,4~7+10,5~7,4~6,3+20,4~6+5,5,5,Firestone,False,False,False,False
Chapter 14,Bern,Priest,17,Normal,False,False,False,1,25~27,5~7,5~8,6~8,6~9,2~3,12~14,5,5,Mend,Silence,False,False,False
Chapter 14,Bern,Priest,17,Normal,False,False,False,1,25~27,5~7,5~8,6~8,6~9,2~3,12~14,5,5,Recover,False,False,False,False
Chapter 14,Bern,Bishop,4,Normal,False,False,False,1,29~33,9~14,8~11,7~10,7~11,4~6,15~19,6,6,Lightning,Mend,Sleep,False,False
Chapter 14,Bern,Wyvern Lord,3,Normal,False,False,False,1,38~44,15~19,9~13,10~13,3~6,13~16,2~4,11,8,Steel Lance,False,False,False,False
Chapter 14,Bern,Wyvern Rider,14,Normal,False,False,False,4,29~32,12~14,6~9,8~10,2~4,10~12,1~2,10,7,Steel Lance,False,False,False,False
Chapter 14,Bern,Wyvern Rider,14,Normal,False,False,False,2,29~32,12~14,6~9,8~10,2~4,10~12,1~2,10,7,Steel Lance,Javelin,False,False,False
Chapter 14,Bern,Wyvern Lord,3,Normal,False,False,False,1,38~44,15~19,9~13,10~13,3~6,13~16,2~4,11,8,Silver Lance,False,False,False,False
Chapter 14,Rose,Berserker,6,Normal,True,False,True,1,50~56,19~23,15~18,11~13,9~12,10~13,1~4,14,6,Devil Axe,False,False,False,False
Chapter 14,Bandit,Brigand,16,Normal,False,False,True,2,30~34,11~14,4~7,7~9,1~3,4~5,1~2,12,5,Killer Axe,False,False,False,False
Chapter 14,Bandit,Brigand,17,Normal,False,False,True,4,31~35,12~14,5~7,7~9,2~3,4~5,1~2,12,5,Steel Axe,Hand Axe,False,False,False
Chapter 14,Bandit,Brigand,16,Normal,False,False,True,2,30~34,11~14,4~7,7~9,1~3,4~5,1~2,12,5,Steel Axe,False,False,False,False
Chapter 14,Bandit,Brigand,15,Normal,False,False,True,1,30~33,11~13,4~6,7~9,1~3,4~5,1~2,12,5,Steel Axe,Hand Axe,False,False,False
Chapter 14,Maggie,Berserker,5,Normal,True,False,True,1,49~54,20~24,15~19,12~14,6~9,9~12,2~5,14,6,Poleax,False,False,False,False
Chapter 14,Bandit,Brigand,16,Normal,False,False,True,4,30~34,11~14,4~7,7~9,1~3,4~5,1~2,12,5,Steel Axe,Hand Axe,False,False,False
Chapter 14,Bandit,Brigand,17,Normal,False,False,True,3,31~35,12~14,5~7,7~9,2~3,4~5,1~2,12,5,Steel Axe,False,False,False,False
